reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
9806216e-3559-4aa2-bd05-6629a0180982,Prince Owusu Appiah,https://play-lh.googleusercontent.com/a/ACg8ocLGVyaFcNJRFR_iA9lhPzLk8jMPY-k8kiVL4RqDV43k6r8cJQ=mo,thi magic realli appreci urg sundri use ape realli amaz,5,0,2.24.21.79,2024-11-03 23:44:09,,,2.24.21.79
abbc7e56-02f0-4b77-a897-3d2060a98ae5,Daniel Precious,https://play-lh.googleusercontent.com/a/ACg8ocID-izlwnmKdP5CYJHv5LlCwdHDuHVIfope4gzHp82OAGygcw=mo,whatsapp doesnt met abil like statu,1,0,2.24.21.79,2024-11-03 23:44:05,,,2.24.21.79
957e716d-8be8-491f-b8be-af68c64e201a,ugwu juliet amarachi,https://play-lh.googleusercontent.com/a/ACg8ocLVKVoPF2t6I2kCP-v_6Ie_LvD3KOGWGtJhI78h9r_j9aRWRA=mo,that good,2,0,2.24.16.76,2024-11-03 23:39:45,,,2.24.16.76
841cb71f-7c65-420a-9292-67813a232012,Oyedokun Temitayo,https://play-lh.googleusercontent.com/a-/ALV-UjUW_twnoW9xRJFePBJcW5i30uRvTQ9AwtS-vK1WERHMp9rWpYg,the ape great dont flash light latest updat make video call night just work,4,0,2.24.21.79,2024-11-03 23:39:13,,,2.24.21.79
012ce305-db99-4833-9389-14cd68167dfc,Mustapha Bouinid,https://play-lh.googleusercontent.com/a/ACg8ocLm4QZiSEAVGmklwvgWCw5bn255OOjqmWpuEs1eA3kRMTEFtws=mo,good easi,5,0,2.24.21.79,2024-11-03 23:38:56,,,2.24.21.79
01688e00-63cb-4007-a626-97c83248ea8f,Maa ataa Ogwo,https://play-lh.googleusercontent.com/a/ACg8ocIc4z3daUMKotyJpvW_hCFSS5_04qk0ZQxxIsV8avK5hjnjTg=mo,veri faster download,5,0,2.24.13.77,2024-11-03 23:38:37,,,2.24.13.77
f5183aed-7414-414c-aca3-f94f1e98037b,Cheshari Kirui,https://play-lh.googleusercontent.com/a-/ALV-UjVHFXGOqKcLBodxuGJfHt_SFt1UDQuzeuD3PBBKjP2JgPFXkco,faster commun easier use,5,0,2.24.21.79,2024-11-03 23:37:40,,,2.24.21.79
b2f9742d-45c3-44cf-8970-66f5e07cdce3,Bende Tivlumum Moses,https://play-lh.googleusercontent.com/a/ACg8ocI4v0sLBWtiY8WbI_mTLgWtSOPVZLJ1ctfjW3-OgP1hdKPVXw=mo,jess matter live,5,0,2.24.15.78,2024-11-03 23:36:05,,,2.24.15.78
33b253cf-6386-4e4f-8a27-1392b24cdb34,James Onuorah,https://play-lh.googleusercontent.com/a/ACg8ocI1G2rCa9SA7qNdjFdzUhZv-5waT609pETTMAGR_ThaIM9HXA=mo,amaz experi whatsapp,4,0,2.24.15.78,2024-11-03 23:33:53,,,2.24.15.78
467b1aea-2c57-4d8d-9e57-fa5bbb5ecbae,Andy Darko,https://play-lh.googleusercontent.com/a/ACg8ocJRJhsWZzqlz6lISAYJQw7HXf7o5q57Y3C-b-uxgpjUWFah8A=mo,offici good ape chat,5,0,,2024-11-03 23:32:52,,,
0fd8bb5f-ad5a-4a10-9128-a37e6ec44504,Onesimus Tallycruz04,https://play-lh.googleusercontent.com/a-/ALV-UjXguEnjuTEVw-fCx6mXU1_r99Nkq49IkzawmrgGo4pGHhGQskw,it give good experi doubt recent updat still dont understand see green love icon other statu also peopl contact complain cant love statu post,3,0,2.24.21.79,2024-11-03 23:32:41,,,2.24.21.79
80120e9b-b91f-4b3e-8eff-826f451fab50,Olowookere Olaremi,https://play-lh.googleusercontent.com/a/ACg8ocKEeCUJHvB6N7B2wwvQYgpSi5iiW5YxjBXjg1oJGLAwwLcMKA=mo,guy pleas use whatsapp good let know type thank much,5,0,2.24.15.78,2024-11-03 23:31:41,,,2.24.15.78
fec51837-daa7-4157-b19b-5c72009d2ec2,Victoria Archibong,https://play-lh.googleusercontent.com/a/ACg8ocIGz4SfrHIsYIOxbxyTYBf9A8muxZQ3jMHg4oaRW4tSQ75iIQ=mo,love ape allow video call help see love one without close,2,0,2.24.15.78,2024-11-03 23:29:40,,,2.24.15.78
ccde7580-9b74-467b-a094-7d444e44e4c9,Harriet Namusoke,https://play-lh.googleusercontent.com/a/ACg8ocLKW_zJp99HlGPey2tP2PUyKv2fTS83duQUqSIVDxPj1IQ33Q=mo,the best,1,0,,2024-11-03 23:28:40,,,
7887997b-436b-4d49-be75-e90d7542c938,Md Enamul,https://play-lh.googleusercontent.com/a/ACg8ocK_FdCGnM0gX4xKfOrGL14hTs6j5Gl-L1wtK7VDENdaMga9ug=mo,motorcycl mechan,5,0,2.24.21.79,2024-11-03 23:28:28,,,2.24.21.79
c36724f4-c3b9-4f45-94f5-0b0d850e3731,Michael Bannor Appiah,https://play-lh.googleusercontent.com/a/ACg8ocJxJsAsxR3j--AcxYChFWBSJTeTFVz0I9KAurqG8XBKFKZ3dA=mo,thi ape allow commun everybodi who contact,5,0,2.24.15.78,2024-11-03 23:28:17,,,2.24.15.78
a7b0acc5-4239-4e7a-b765-1ff4b2f80351,Okechukwu Sarah Uyodhuida,https://play-lh.googleusercontent.com/a-/ALV-UjXjpAdn3wQu4hmbw2hhc9LReeSPYFBMIz9iPerk-euzYC7Dvzw,dont think secur strong safe said someon tri hack account even procedur two step verif still still get spam messag day account bad pleas find solut apart good happi,2,502,2.24.11.79,2024-11-03 23:26:16,,,2.24.11.79
586d81c4-5fd9-456f-b952-bfc342a6bc47,Kathleen Beal,https://play-lh.googleusercontent.com/a/ACg8ocI0b5R-Qyx1ifuMleSAitGHCYGmp4pLbr55rSQaNR_kCeaiqw=mo,nice way contact famili friend,5,1,2.24.21.79,2024-11-03 23:25:08,,,2.24.21.79
11869ff5-d3cc-4360-8071-7f652cdfd787,Aliamah Mahlekete,https://play-lh.googleusercontent.com/a/ACg8ocK5oPIvT9TBDuEIEtNBTcrZGLXwMjaRYvR8i7H-HftJsfF8WQ=mo,want updat whatsapp,2,1,2.24.21.79,2024-11-03 23:24:53,,,2.24.21.79
7c5c9b06-5dca-41ff-b483-dbba881c0d89,Anna Riba,https://play-lh.googleusercontent.com/a/ACg8ocImIrHO5hfxXqg_s-WutQe2PI8MYtRprDa7GHTA2_qGYiGbew=mo,thi ape amaz like wow connect far friend famili,5,1,,2024-11-03 23:23:59,,,
767f10a3-b97f-4786-b923-652ecc08f521,Abdulqawi Nasrat masizai,https://play-lh.googleusercontent.com/a-/ALV-UjU4eVropyA80RLmOjqI8-7snuFJuOGufbeNON_y_Te4xUGDSQUK,thank respons whatsapp applic,5,0,2.24.21.79,2024-11-03 23:21:36,,,2.24.21.79
1f1e1975-f0eb-4b29-8683-6af4ebac4d73,Gods Uchebo,https://play-lh.googleusercontent.com/a/ACg8ocKKXB3rDiVvK9N-rd7KFYN1YMFdZq7YBWqjTARhqdhippwOxg=mo,keep connect other,5,0,2.24.16.76,2024-11-03 23:18:26,,,2.24.16.76
e55df8bd-83c1-4efe-9bb4-7af1872af186,Adeniyi Josephine,https://play-lh.googleusercontent.com/a/ACg8ocLnv6iVe28ptQsxZnBC5UDz_7b4leurmcsYjI6yT_G1W0rfUg=mo,better tomorrow sure,5,1,2.24.21.79,2024-11-03 23:17:48,,,2.24.21.79
cd1176fd-452c-4b58-9236-e5198824f64d,Peter Cavanagh,https://play-lh.googleusercontent.com/a/ACg8ocIqjEaPCKJvhRv9yEacpCo_WVql-_GUqEMSrJ7G48a1gDBzrQ=mo,it great whatsapp disappoint take away older phone dont get unless android suppos noth stay day,5,0,2.24.21.79,2024-11-03 23:16:29,,,2.24.21.79
fd521699-af26-415e-827a-fd332f6e6fe2,Jamie Dickerson,https://play-lh.googleusercontent.com/a-/ALV-UjXr0jqoIA_SBh8546GBJEnqOnXXO4DK0FS2RkW35kADnpwM8YZp,awesom site talk anyon,5,0,2.24.21.79,2024-11-03 23:15:47,,,2.24.21.79
4475c5f1-3fdf-4cd5-9b00-ce005097dbb0,Usman kwalba Umar,https://play-lh.googleusercontent.com/a-/ALV-UjU6yCEObHTQaTU0IcXONxfrLwEFYAdeUcfWPy8naefswUTZQsTV,cannot download,5,0,2.24.21.79,2024-11-03 23:14:09,,,2.24.21.79
d1dbf3db-c50e-4228-8825-fea64585abba,Taurai Mugova,https://play-lh.googleusercontent.com/a/ACg8ocKa7ppboohc8hCfijkPDnc-2sd9D_F2fbRB4wLwAWTQ1XRjxQ=mo,easi use alway fast,5,0,2.24.21.79,2024-11-03 23:13:59,,,2.24.21.79
ee3dde23-3812-4319-9eb0-910e26db63bd,Kamuntu Edwin,https://play-lh.googleusercontent.com/a-/ALV-UjXnsWAfx4BHlN-xGqCvLtqQ8V9hF6vXgBEukwfl5QPEJPxen2Vf,lost phone tri get back whatsapp account get help what wrong,1,0,2.24.21.79,2024-11-03 23:13:47,,,2.24.21.79
4c864d17-8ab0-48e0-8d04-a7e0e6e295f9,lucy bwalya,https://play-lh.googleusercontent.com/a/ACg8ocI0fYuna_bW7D29hNEjQ6DXitoewg2pObABF4oAe0Wu7R0HWQ=mo,it safe fast,5,0,2.24.5.76,2024-11-03 23:13:33,,,2.24.5.76
32883645-5ed1-4eb5-84a9-ed3d8a794494,Simon Mubangwa,https://play-lh.googleusercontent.com/a/ACg8ocIuwUJEM43YoXYfsIEzBmoyHGS4EoBNe1H3DC66210lU_sb=mo,like ape nice commun friend famili,5,0,2.24.16.76,2024-11-03 23:12:59,,,2.24.16.76
097bbc0f-988b-4a7d-82ea-a5829edcfb21,Ochefije Karin,https://play-lh.googleusercontent.com/a/ACg8ocLYjwMmCI0E_Yddnjh6POz--OLXjFeKezvkM0PPqgR4DmDoUw=mo,it best way fasteasi simpl commun,5,0,2.24.15.78,2024-11-03 23:11:54,,,2.24.15.78
8b5a9c49-a429-4ee9-98f3-2fa103bfef24,Eli neermal,https://play-lh.googleusercontent.com/a/ACg8ocKexk_Nx9Az2rywOnHf4MC1YdkqEPRSaw_PSw2T3MBL4XrFjQ=mo,thi best ape know,5,0,,2024-11-03 23:10:44,,,
fbba61cc-cbbe-4082-8cce-17dbb512aba0,Scott mangena,https://play-lh.googleusercontent.com/a/ACg8ocJz48w4div6zoopkq60V_DNrjlK7--lI0A0FEHpqm8po86TWw=mo,boy scout mazuma,5,0,2.24.21.79,2024-11-03 23:10:41,,,2.24.21.79
035664c5-2833-42d2-9a10-72a4c4e0d05c,Jennifer Annan,https://play-lh.googleusercontent.com/a/ACg8ocIE1C-E5bcjRQ208qkp0Ba7qlKaYB2debb71QNW5yD9vr8jiA=mo,whatsapp except ape enabl chat video call within countri,1,0,,2024-11-03 23:09:33,,,
a3b3b7b5-c8de-4f45-8d85-9c1ee6dfa097,Ayub Ansari,https://play-lh.googleusercontent.com/a/ACg8ocLk8_fyjpWmUIF8R-NFCJHX1ypymDqiPuzWPALN5_aScRHr40o=mo,new messag come open messag show overtim back back,1,0,2.24.21.79,2024-11-03 23:09:17,,,2.24.21.79
5997f0b5-2f09-4631-a035-adfdc68ea345,Jimbot “jimmij” Guatengco,https://play-lh.googleusercontent.com/a-/ALV-UjWQxGbEmMQk-j8B4GMKWjQcKaGRVgmIb6Bl2wNBnuUxYqVpS2w,thi what happi make new what ever ever after,5,0,,2024-11-03 23:08:45,,,
bcded1f0-bb8f-46bf-bd76-e34568fb6e3b,Nora Hamdy,https://play-lh.googleusercontent.com/a-/ALV-UjU2ruz5DzDG5oL73r1dgaU9CVmJe6hsChwVX7YyKxyewuhwH_-y,whatsapp account attach googli account phone number case stolen devic,1,0,2.24.21.79,2024-11-03 23:08:33,,,2.24.21.79
a3401c20-f394-40d7-86f6-c55ac9dd1480,Nona Mohammed,https://play-lh.googleusercontent.com/a/ACg8ocKdO3gCfUSWrCQgdDHFQWZXl-AedUBSW3Epsj94QoSsvzm0KA=mo,there updat instal appli,1,0,2.24.21.79,2024-11-03 23:08:33,,,2.24.21.79
8308db92-28ad-4f8a-84fd-83daaeaf7578,بازگشتِ ساحل,https://play-lh.googleusercontent.com/a-/ALV-UjUbS9mt86QOlV01SBXhewIVmK0GQLloaChGDjsbHsWB6VEL2gQT,what ape number ban without notic reason disappoint servic later clarifi unban satisfi,1,0,2.24.19.86,2024-11-03 23:08:33,,,2.24.19.86
424047ec-10e6-4eb5-abe2-6f0a41787d2f,yusco pinju,https://play-lh.googleusercontent.com/a-/ALV-UjXf0QVtP1qshZFTr-__BInJc2w5jYsPjq0JqMZHs1dzPd6NX0A,it perfect,5,0,,2024-11-03 23:08:25,,,
5f5d18d4-220c-4f7b-998f-fe83438b15e3,God's power Edogbeji,https://play-lh.googleusercontent.com/a/ACg8ocL9RjgB6KPiPFEw9DY7Frs1oIUoamizPTJotn2Wbpt6tFe8_Q=mo,love ape problem updat new version love statu show,4,0,2.24.21.79,2024-11-03 23:07:00,,,2.24.21.79
71bcc555-822f-4c5e-b761-233446e9d0a1,Adewumi Ridwan,https://play-lh.googleusercontent.com/a/ACg8ocIhAceiYocRVnavQWBAfh-WdHcTfqrbJhK9SPBqLwSTuaw-4Q=mo,like ape easi way chat,2,0,2.24.12.78,2024-11-03 23:06:57,,,2.24.12.78
dfff0dd2-c2b8-46f0-a4ef-3088ccdc5dbf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,absolut great love,5,0,2.24.21.79,2024-11-03 23:04:49,,,2.24.21.79
02ef9455-79ab-46ff-be48-f80a889570ea,Frednard Hamana,https://play-lh.googleusercontent.com/a/ACg8ocLaT33e3O8kVD7pzdcMSPJDbjmPrUGkM3M9YT6GoP-78asuqA=mo,want watch,1,0,,2024-11-03 23:02:31,,,
6ecd8678-67a0-4284-bc31-b95981c69d0b,Nwabueze Helen,https://play-lh.googleusercontent.com/a/ACg8ocKkA4ULVVjHBChBeSWSH36SnF0QrvvnmHdoU-KiodaP98Bcuw=mo,it good ape need improv video call qualiti,4,8,2.24.20.89,2024-11-03 23:00:04,,,2.24.20.89
e58717af-f2c8-44c6-a091-0ba6d7db8e10,Ba Abba Ishaq,https://play-lh.googleusercontent.com/a-/ALV-UjWlhJA15UKcBCOAfZ-YbzGtWPLmFvQIwFBTDALJ48KekS42vkY,veri impress ape,5,0,2.24.19.86,2024-11-03 22:56:09,,,2.24.19.86
0de0d92d-8a6c-4045-b7cd-03b386ca028a,Demilade Bola ajayi,https://play-lh.googleusercontent.com/a/ACg8ocIaJxCfXnnjgpFYsQZ8rDNbtbuuxlnS_3UiNCpA-TVhASKOLw=mo,it keep flag account reason disfigur two number worst ape ever use,1,0,2.24.21.79,2024-11-03 22:54:28,,,2.24.21.79
b4f22757-02fe-4c87-9864-406c1a2c7974,Kingsley Joseph,https://play-lh.googleusercontent.com/a/ACg8ocJSOLj2l4SvVLsR0zikl_SKkGz2cmYCcnM530-xtZSlT0HV3A=mo,love much,2,0,2.24.2.76,2024-11-03 22:54:24,,,2.24.2.76
bb1b77fb-2bb2-4da6-a771-46602ae30591,Baïlo Cisse,https://play-lh.googleusercontent.com/a/ACg8ocJCsZTonn9th9-bLc5DhyCANlsK6Qx_VQsN9rGvJj9eT3c5mw=mo,everyon use whatsapp messeng,5,0,,2024-11-03 22:54:05,,,
15e5cf47-e488-403b-817a-71885346fa52,Official Flamesland,https://play-lh.googleusercontent.com/a/ACg8ocIy9B_5dl53S9foBwKF5D_6R7NKNLwAUxljRxLB2gfbHyq_xA=mo,offici awesom,5,0,2.24.21.79,2024-11-03 22:53:10,,,2.24.21.79
67fe8e80-4113-4894-8ba1-c892e571bdf7,Ricardo Ramroop,https://play-lh.googleusercontent.com/a/ACg8ocKKxo-WIOiQ8nGCoOGaGjhhHFEbQgbe0rRTRhmoY1Jk1vJPSg=mo,worst,1,0,2.24.21.79,2024-11-03 22:53:01,,,2.24.21.79
54c34009-894d-4673-98b6-58e0dea48c33,Ishaya Sara Bugun,https://play-lh.googleusercontent.com/a/ACg8ocJNQ4fDcOEBmJPsU8aXyFNULL5sENnlwk2QefCcP6kYIRCp2Q=mo,what ape enjoy,1,0,2.24.20.89,2024-11-03 22:52:36,,,2.24.20.89
51df3f6c-7910-4f4e-b604-edf22d7ce5c3,Ezinne Kanu,https://play-lh.googleusercontent.com/a/ACg8ocJiajvQIsvjy8KY_Qgd6TbjFpT_NLA2Z35EA7y9zKmQ90uPjQ=mo,what ape,5,0,,2024-11-03 22:52:16,,,
5c0c3f92-7b90-4cad-8554-75cdeef29241,Emma Forsell,https://play-lh.googleusercontent.com/a-/ALV-UjU5EJcMZtE-dhWOt1N7qdZyxc1R5Knj3F3CArdfzJpkagRC2NIL,easi use ton fun add textingcal like exampl stickerswhatsapp channelsstatusesfilt lot highli recommend,5,0,2.24.21.79,2024-11-03 22:51:49,,,2.24.21.79
37eb23cf-e244-4795-943e-d5a31c80d7e4,Lavern Spence,https://play-lh.googleusercontent.com/a-/ALV-UjXzQQ6XCSVgS_J4yyiygTSFxUUlVyDLM8A2gTN0rIeVtmsDdZke,hate much,1,0,2.24.21.79,2024-11-03 22:51:34,,,2.24.21.79
f7502792-479b-4e4a-87e7-3e396fbedb44,Mpilo Nkuna,https://play-lh.googleusercontent.com/a/ACg8ocIwczaH1y6RMoD8s2h2R6CpaJBigvt0Q85IBH9XTNt3mMF5Xw=mo,delet still didnt login,5,0,,2024-11-03 22:51:03,,,
a3408fae-6348-4576-a286-fa3c505f4b8e,Dinkar Joshi,https://play-lh.googleusercontent.com/a-/ALV-UjX--s9j2lQaNXhl9ujSh2PCo5mFgFHF2iKExngrha0HWcbxvOzS,good ape,5,0,2.24.21.79,2024-11-03 22:49:52,,,2.24.21.79
e00e4f24-1169-48ed-a36a-cd53e4bfe98f,Kelvin Asare,https://play-lh.googleusercontent.com/a/ACg8ocLtenM3694COhzyDHbJAKfwDU3HXdhcd8eWqYbz8ngZa-mw4Q=mo,love whatsapp,1,0,2.24.14.81,2024-11-03 22:49:49,,,2.24.14.81
657c9d10-152f-46e6-a87a-43970d68ea30,Aquib Shakil,https://play-lh.googleusercontent.com/a-/ALV-UjXvyFIsI5LuXE1AA616Xwg_nrwH9NBgAu63u4Xfyhu79EhfmfVP,now becom worst ape convers recent chang phone backup chat previou one login number new phone backup restor option show kindli request member what ape pleas dont ever updat engin dumb,1,0,2.24.21.79,2024-11-03 22:49:15,,,2.24.21.79
a574874d-25e7-4128-9c99-29a15d38749c,Caroline Blessing,https://play-lh.googleusercontent.com/a/ACg8ocLV_sNmMX7C_sT_ZGT-Mk3ezjDo9aYQOfingW737LYX4zRL4Q=mo,want open whatsapp,1,0,,2024-11-03 22:46:22,,,
ca1b2cec-2fb1-4498-982e-fc110820648a,Shohel 5613 Unique,https://play-lh.googleusercontent.com/a-/ALV-UjVY2M59C35bQl7DgVKMWjQgJ6RaY7yA6mRQzyfSwOfRqJuwiyk3,good servic,5,0,2.24.19.86,2024-11-03 22:45:15,,,2.24.19.86
3b468ebf-5d98-4cac-9dd8-c9ddf87eedd0,Dipak More,https://play-lh.googleusercontent.com/a/ACg8ocI9theuGzkdsntuugMQXozf6Todzn6TNltt1EzDcrsWUWsePQ=mo,happi watssap featur,5,0,2.24.21.79,2024-11-03 22:45:06,,,2.24.21.79
4b23b1d9-0e7e-454f-8403-8f18e0b697fe,Chumki Bhattacharya,https://play-lh.googleusercontent.com/a/ACg8ocLk2Q5U1he7K-xkVd4D9gBPxxD8w_xHU3g63pWof0MqWUVYyw=mo,realli want give four star cant featur whatsapp came newli updat disappoint inform maximum inform fact wrong mani time inform fabric wrong sourc mend happen ask someth histor scientif pleas work correct soon possibl pleas,2,0,2.24.21.79,2024-11-03 22:44:55,,,2.24.21.79
36eeace6-0aea-4c38-80e4-8a985d89da91,Bushra Bushra faisal,https://play-lh.googleusercontent.com/a/ACg8ocKkM4U3qOvXEz1JEJR-9V4xYRXJqZe2ZDF4g5ppJYtmACzkHQ4=mo,when open what ape ape seem like unregist dont know time happen anyon know solut,1,0,,2024-11-03 22:44:41,,,
